      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 6419357      +1      1213.821985  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163741696       -20480
NEXT: 6419358      +1      1213.821986  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163725312       -16384
NEXT: 6419359      +1      1213.821990  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163700736       -24576
NEXT: 6419360      +1      1213.821992  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163684352       -16384
NEXT: 6419361      +1      1213.821996  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163659776       -24576
NEXT: 6419362      +1      1213.821997  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163643392       -16384
NEXT: 6419363      +1      1213.822003  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163602432       -40960
NEXT: 6419364      +1      1213.822005  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163594240        -8192
NEXT: 6419365      +1      1213.822009  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163561472       -32768
NEXT: 6419366      +1      1213.822010  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163545088       -16384
NEXT: 6419367      +1      1213.822014  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163528704       -16384
NEXT: 6419368      +1      1213.822017  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163512320       -16384
NEXT: 6419369      +1      1213.822019  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163495936       -16384
NEXT: 6419370      +1      1213.822022  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163479552       -16384
PREV: 6419371      +1      1213.822024  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163479552            0
NEXT: 6419372      +2      1213.822027  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163463168       -16384
NEXT: 6419373      +1      1213.822030  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163446784       -16384
PREV: 6419374      +1      1213.822032  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163446784            0
NEXT: 6419375      +2      1213.822035  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163430400       -16384
PREV: 6419376      +1      1213.822038  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163430400            0
NEXT: 6419377      +2      1213.822040  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163414016       -16384
NEXT: 6419378      +1      1213.822043  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163397632       -16384
NEXT: 6419379      +1      1213.822045  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163381248       -16384
NEXT: 6419380      +1      1213.822048  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163377152        -4096
NEXT: 6419381      +1      1213.822052  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163348480       -28672
NEXT: 6419382      +1      1213.822053  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163332096       -16384
NEXT: 6419383      +1      1213.822058  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163299328       -32768
NEXT: 6419384      +1      1213.822061  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163282944       -16384
NEXT: 6419385      +1      1213.822064  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163266560       -16384
NEXT: 6419386      +1      1213.822066  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163250176       -16384
NEXT: 6419387      +1      1213.822069  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163225600       -24576
NEXT: 6419388      +1      1213.822072  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163209216       -16384
NEXT: 6419389      +1      1213.822075  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163184640       -24576
NEXT: 6419390      +1      1213.822077  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163168256       -16384
NEXT: 6419391      +1      1213.822081  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163151872       -16384
NEXT: 6419392      +1      1213.822082  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163135488       -16384
NEXT: 6419393      +1      1213.822086  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163106816       -28672
NEXT: 6419394      +1      1213.822088  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163094528       -12288
NEXT: 6419395      +1      1213.822091  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163069952       -24576
NEXT: 6419396      +1      1213.822093  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163053568       -16384
NEXT: 6419397      +1      1213.822097  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163033088       -20480
NEXT: 6419398      +1      1213.822098  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163012608       -20480
NEXT: 6419399      +1      1213.822102  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       162988032       -24576
NEXT: 6419400      +1      1213.822105  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       162971648       -16384
NEXT: 6419401      +1      1213.822107  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       162951168       -20480
NEXT: 6419402      +1      1213.822110  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       162938880       -12288
NEXT: 6419403      +1      1213.822132  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159924224     -3014656
PREV: 6419470      +67     1213.822294  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159924224            0
NEXT: 6419471      +68     1213.822296  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159907840       -16384
PREV: 6420061      +590    1213.823729  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159907840            0
NEXT: 6420062      +591    1213.823730  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159891456       -16384
NEXT: 6420063      +1      1213.823734  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159875072       -16384
PREV: 6420094      +31     1213.823808  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159875072            0
NEXT: 6420095      +32     1213.823811  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159862784       -12288
NEXT: 6420096      +1      1213.823813  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159850496       -12288
NEXT: 6420097      +1      1213.823817  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159825920       -24576
PREV: 6420109      +12     1213.823846  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159825920            0
NEXT: 6420110      +13     1213.823848  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159809536       -16384
NEXT: 6420111      +1      1213.823851  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159793152       -16384
NEXT: 6420112      +1      1213.823854  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159776768       -16384
NEXT: 6420113      +1      1213.823856  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159744000       -32768
NEXT: 6420114      +1      1213.823859  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159739904        -4096
NEXT: 6420115      +1      1213.823862  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159711232       -28672
PREV: 6420116      +1      1213.823864  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159711232            0
NEXT: 6420117      +2      1213.823867  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159678464       -32768
NEXT: 6420118      +1      1213.823873  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159645696       -32768
NEXT: 6420119      +1      1213.823876  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159612928       -32768
PREV: 6420128      +9      1213.823898  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159612928            0
NEXT: 6420129      +10     1213.823901  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159604736        -8192
NEXT: 6420130      +1      1213.823903  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159596544        -8192
PREV: 6420150      +20     1213.823952  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159596544            0
NEXT: 6420151      +21     1213.823955  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159580160       -16384
PREV: 6420210      +59     1213.824097  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159580160            0
NEXT: 6420211      +60     1213.824100  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159563776       -16384
NEXT: 6420212      +1      1213.824103  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159547392       -16384
NEXT: 6420213      +1      1213.824105  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159531008       -16384
NEXT: 6420214      +1      1213.824108  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159514624       -16384
NEXT: 6420215      +1      1213.824111  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159498240       -16384
NEXT: 6420216      +1      1213.824113  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159490048        -8192
NEXT: 6420217      +1      1213.824116  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159481856        -8192
NEXT: 6420218      +1      1213.824119  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159477760        -4096
NEXT: 6420219      +1      1213.824121  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159457280       -20480
NEXT: 6420220      +1      1213.824124  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159449088        -8192
NEXT: 6420221      +1      1213.824127  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159440896        -8192
NEXT: 6420222      +1      1213.824129  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159432704        -8192
NEXT: 6420223      +1      1213.824135  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159399936       -32768
NEXT: 6420224      +1      1213.824137  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159383552       -16384
NEXT: 6420225      +1      1213.824141  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159363072       -20480
NEXT: 6420226      +1      1213.824143  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159350784       -12288
NEXT: 6420227      +1      1213.824146  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159318016       -32768
PREV: 6420231      +4      1213.824156  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159318016            0
NEXT: 6420232      +5      1213.824158  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159301632       -16384
NEXT: 6420233      +1      1213.824162  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159285248       -16384
NEXT: 6420234      +1      1213.824163  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159268864       -16384
NEXT: 6420235      +1      1213.824167  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159252480       -16384
NEXT: 6420236      +1      1213.824169  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159244288        -8192
NEXT: 6420237      +1      1213.824172  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159232000       -12288
NEXT: 6420238      +1      1213.824174  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159219712       -12288
NEXT: 6420239      +1      1213.824177  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159203328       -16384
NEXT: 6420240      +1      1213.824179  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159186944       -16384
NEXT: 6420241      +1      1213.824183  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159166464       -20480
NEXT: 6420242      +1      1213.824185  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159154176       -12288
NEXT: 6420243      +1      1213.824188  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159137792       -16384
NEXT: 6420244      +1      1213.824190  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159121408       -16384
NEXT: 6420245      +1      1213.824195  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159088640       -32768
PREV: 6420246      +1      1213.824197  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159088640            0
NEXT: 6420247      +2      1213.824200  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159072256       -16384
PREV: 6420272      +25     1213.824261  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159072256            0
NEXT: 6420273      +26     1213.824265  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159055872       -16384
NEXT: 6420274      +1      1213.824267  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159039488       -16384
PREV: 6420277      +3      1213.824275  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159039488            0
NEXT: 6420278      +4      1213.824277  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159031296        -8192
NEXT: 6420279      +1      1213.824280  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159019008       -12288
NEXT: 6420280      +1      1213.824282  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       159006720       -12288
NEXT: 6420281      +1      1213.824286  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158982144       -24576
NEXT: 6420282      +1      1213.824287  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158973952        -8192
NEXT: 6420283      +1      1213.824291  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158957568       -16384
PREV: 6420291      +8      1213.824311  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158957568            0
NEXT: 6420292      +9      1213.824313  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158941184       -16384
NEXT: 6420293      +1      1213.824316  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158924800       -16384
NEXT: 6420294      +1      1213.824319  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158908416       -16384
NEXT: 6420295      +1      1213.824321  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158875648       -32768
PREV: 6420296      +1      1213.824324  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158875648            0
NEXT: 6420297      +2      1213.824327  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158842880       -32768
NEXT: 6420298      +1      1213.824345  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158826496       -16384
PREV: 6420369      +71     1213.824518  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158826496            0
NEXT: 6420370      +72     1213.824521  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158810112       -16384
NEXT: 6420371      +1      1213.824524  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158793728       -16384
PREV: 6420376      +5      1213.824535  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158793728            0
NEXT: 6420377      +6      1213.824539  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158789632        -4096
NEXT: 6420378      +1      1213.824541  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158785536        -4096
NEXT: 6420379      +1      1213.824544  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158777344        -8192
PREV: 6420415      +36     1213.824631  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158777344            0
NEXT: 6420416      +37     1213.824634  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158760960       -16384
PREV: 6420421      +5      1213.824646  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158760960            0
NEXT: 6420422      +6      1213.824649  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158744576       -16384
PREV: 6420522      +100    1213.824893  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158744576            0
NEXT: 6420523      +101    1213.824895  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158728192       -16384
PREV: 6420524      +1      1213.824898  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158728192            0
NEXT: 6420525      +2      1213.824901  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158711808       -16384
NEXT: 6420526      +1      1213.824903  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158695424       -16384
NEXT: 6420527      +1      1213.824906  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158687232        -8192
NEXT: 6420528      +1      1213.824909  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158679040        -8192
PREV: 6420588      +60     1213.825055  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158679040            0
NEXT: 6420589      +61     1213.825058  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158662656       -16384
PREV: 6431276      +10687  1213.850293  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158662656            0
NEXT: 6431277      +10688  1213.850297  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158646272       -16384
PREV: 6431278      +1      1213.850300  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158646272            0
NEXT: 6431279      +2      1213.850303  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158613504       -32768
NEXT: 6431280      +1      1213.850306  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158588928       -24576
NEXT: 6431281      +1      1213.850309  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158572544       -16384
NEXT: 6431282      +1      1213.850311  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158547968       -24576
NEXT: 6431283      +1      1213.850314  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158523392       -24576
NEXT: 6431284      +1      1213.850317  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158498816       -24576
NEXT: 6431285      +1      1213.850320  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158482432       -16384
PREV: 6431291      +6      1213.850336  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158482432            0
NEXT: 6431292      +7      1213.850337  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158466048       -16384
PREV: 6431411      +119    1213.850645  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158466048            0
NEXT: 6431412      +120    1213.850647  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158457856        -8192
NEXT: 6431413      +1      1213.850651  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158449664        -8192
PREV: 6431523      +110    1213.850926  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158449664            0
NEXT: 6431524      +111    1213.850928  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158433280       -16384
NEXT: 6431525      +1      1213.850932  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158425088        -8192
NEXT: 6431526      +1      1213.850944  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158285824      -139264
NEXT: 6431527      +1      1213.850950  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158253056       -32768
NEXT: 6431528      +1      1213.850952  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158236672       -16384
NEXT: 6431529      +1      1213.850955  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158203904       -32768
NEXT: 6431530      +1      1213.850958  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158179328       -24576
NEXT: 6431531      +1      1213.850961  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158138368       -40960
NEXT: 6431532      +1      1213.850964  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158121984       -16384
NEXT: 6431533      +1      1213.850967  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158089216       -32768
NEXT: 6431534      +1      1213.850969  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158072832       -16384
NEXT: 6431535      +1      1213.850972  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158056448       -16384
PREV: 6431542      +7      1213.850990  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158056448            0
NEXT: 6431543      +8      1213.850993  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158040064       -16384
NEXT: 6431544      +1      1213.850996  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158023680       -16384
NEXT: 6431545      +1      1213.850999  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158007296       -16384
PREV: 6431546      +1      1213.851001  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       158007296            0
NEXT: 6431547      +2      1213.851004  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157999104        -8192
NEXT: 6431548      +1      1213.851006  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157974528       -24576
NEXT: 6431549      +1      1213.851010  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157941760       -32768
NEXT: 6431550      +1      1213.851012  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157908992       -32768
NEXT: 6431551      +1      1213.851015  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157876224       -32768
NEXT: 6431552      +1      1213.851020  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157827072       -49152
NEXT: 6431553      +1      1213.851024  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157794304       -32768
NEXT: 6431554      +1      1213.851025  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157761536       -32768
NEXT: 6431555      +1      1213.851029  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157728768       -32768
NEXT: 6431556      +1      1213.851031  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157712384       -16384
NEXT: 6431557      +1      1213.851035  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157679616       -32768
NEXT: 6431558      +1      1213.851037  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157663232       -16384
NEXT: 6431559      +1      1213.851041  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157630464       -32768
NEXT: 6431560      +1      1213.851042  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157597696       -32768
NEXT: 6431561      +1      1213.851046  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157564928       -32768
NEXT: 6431562      +1      1213.851048  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157548544       -16384
NEXT: 6431563      +1      1213.851051  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157515776       -32768
NEXT: 6431564      +1      1213.851054  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157499392       -16384
NEXT: 6431565      +1      1213.851057  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157466624       -32768
NEXT: 6431566      +1      1213.851060  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157442048       -24576
NEXT: 6431567      +1      1213.851062  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157401088       -40960
NEXT: 6431568      +1      1213.851065  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157376512       -24576
NEXT: 6431569      +1      1213.851068  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157327360       -49152
NEXT: 6431570      +1      1213.851071  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157302784       -24576
NEXT: 6431571      +1      1213.851100  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157073408      -229376
PREV: 6431574      +3      1213.851109  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157073408            0
NEXT: 6431575      +4      1213.851112  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157040640       -32768
NEXT: 6431576      +1      1213.851114  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       157007872       -32768
NEXT: 6431577      +1      1213.851118  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156991488       -16384
NEXT: 6431578      +1      1213.851120  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156966912       -24576
NEXT: 6431579      +1      1213.851124  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156958720        -8192
PREV: 6431580      +1      1213.851125  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156958720            0
NEXT: 6431581      +2      1213.851128  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156942336       -16384
NEXT: 6431582      +1      1213.851131  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156917760       -24576
NEXT: 6431583      +1      1213.851134  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156893184       -24576
NEXT: 6431584      +1      1213.851137  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156868608       -24576
NEXT: 6431585      +1      1213.851140  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156827648       -40960
NEXT: 6431586      +1      1213.851143  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156794880       -32768
NEXT: 6431587      +1      1213.851145  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156762112       -32768
NEXT: 6431588      +1      1213.851148  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156729344       -32768
NEXT: 6431589      +1      1213.851151  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156712960       -16384
NEXT: 6431590      +1      1213.851154  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156680192       -32768
NEXT: 6431591      +1      1213.851157  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156639232       -40960
NEXT: 6431592      +1      1213.851159  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156631040        -8192
NEXT: 6431593      +1      1213.851166  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156565504       -65536
