      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 1199278      +1      1248.340084  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135491584       -20480
NEXT: 1199279      +1      1248.340088  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135467008       -24576
NEXT: 1199280      +1      1248.340130  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135385088       -81920
PREV: 1199485      +205    1248.340646  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135385088            0
NEXT: 1199486      +206    1248.340648  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135368704       -16384
PREV: 1199487      +1      1248.340652  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135368704            0
NEXT: 1199488      +2      1248.340654  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135352320       -16384
NEXT: 1199489      +1      1248.340658  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135319552       -32768
PREV: 1199490      +1      1248.340660  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135319552            0
NEXT: 1199491      +2      1248.340663  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135303168       -16384
PREV: 1199492      +1      1248.340666  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135303168            0
NEXT: 1199493      +2      1248.340669  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135270400       -32768
NEXT: 1199494      +1      1248.340672  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135254016       -16384
NEXT: 1199495      +1      1248.340675  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135237632       -16384
NEXT: 1199496      +1      1248.340678  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135221248       -16384
PREV: 1199571      +75     1248.340874  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135221248            0
NEXT: 1199572      +76     1248.340877  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135204864       -16384
NEXT: 1199573      +1      1248.340880  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135188480       -16384
NEXT: 1199574      +1      1248.340883  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135172096       -16384
NEXT: 1199575      +1      1248.340886  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135139328       -32768
NEXT: 1199576      +1      1248.340898  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135057408       -81920
NEXT: 1199577      +1      1248.340902  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135032832       -24576
NEXT: 1199578      +1      1248.340904  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    135016448       -16384
NEXT: 1199579      +1      1248.340908  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134991872       -24576
NEXT: 1199580      +1      1248.340910  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134975488       -16384
NEXT: 1199581      +1      1248.340914  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134942720       -32768
NEXT: 1199582      +1      1248.340917  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134926336       -16384
NEXT: 1199583      +1      1248.340920  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134909952       -16384
NEXT: 1199584      +1      1248.340923  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134893568       -16384
NEXT: 1199585      +1      1248.340927  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134868992       -24576
NEXT: 1199586      +1      1248.340928  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134844416       -24576
NEXT: 1199587      +1      1248.340932  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134828032       -16384
NEXT: 1199588      +1      1248.340934  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134811648       -16384
NEXT: 1199589      +1      1248.340938  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134795264       -16384
NEXT: 1199590      +1      1248.340941  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134778880       -16384
NEXT: 1199591      +1      1248.340944  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134762496       -16384
NEXT: 1199592      +1      1248.340947  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134746112       -16384
NEXT: 1199593      +1      1248.340950  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134729728       -16384
NEXT: 1199594      +1      1248.340952  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134696960       -32768
NEXT: 1199595      +1      1248.340963  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134631424       -65536
NEXT: 1199596      +1      1248.340965  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134615040       -16384
NEXT: 1199597      +1      1248.340969  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134582272       -32768
NEXT: 1199598      +1      1248.340971  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134569984       -12288
NEXT: 1199599      +1      1248.340974  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134549504       -20480
NEXT: 1199600      +1      1248.340977  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134533120       -16384
NEXT: 1199601      +1      1248.340980  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134508544       -24576
NEXT: 1199602      +1      1248.340983  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134500352        -8192
NEXT: 1199603      +1      1248.340986  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134467584       -32768
NEXT: 1199604      +1      1248.340989  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134451200       -16384
NEXT: 1199605      +1      1248.340993  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134418432       -32768
NEXT: 1199606      +1      1248.340995  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134402048       -16384
NEXT: 1199607      +1      1248.340999  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134385664       -16384
NEXT: 1199608      +1      1248.341000  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134369280       -16384
NEXT: 1199609      +1      1248.341004  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134336512       -32768
NEXT: 1199610      +1      1248.341007  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134320128       -16384
NEXT: 1199611      +1      1248.341010  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134295552       -24576
NEXT: 1199612      +1      1248.341013  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134275072       -20480
NEXT: 1199613      +1      1248.341016  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134254592       -20480
NEXT: 1199614      +1      1248.341048  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134041600      -212992
PREV: 1199656      +42     1248.341161  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    134041600            0
NEXT: 1199657      +43     1248.341174  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133959680       -81920
PREV: 1199744      +87     1248.341401  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133959680            0
NEXT: 1199745      +88     1248.341405  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133943296       -16384
PREV: 1200250      +505    1248.342786  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133943296            0
NEXT: 1200251      +506    1248.342792  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133926912       -16384
PREV: 1200264      +13     1248.342825  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133926912            0
NEXT: 1200265      +14     1248.342827  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133910528       -16384
PREV: 1200324      +59     1248.342974  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133910528            0
NEXT: 1200325      +60     1248.342978  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133902336        -8192
NEXT: 1200326      +1      1248.342980  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133894144        -8192
NEXT: 1200327      +1      1248.342984  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133877760       -16384
PREV: 1200328      +1      1248.342985  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133877760            0
NEXT: 1200329      +2      1248.342989  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133861376       -16384
NEXT: 1200330      +1      1248.342991  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133844992       -16384
NEXT: 1200331      +1      1248.342995  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133828608       -16384
PREV: 1200332      +1      1248.342997  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133828608            0
NEXT: 1200333      +2      1248.343042  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133812224       -16384
NEXT: 1200334      +1      1248.343044  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133435392      -376832
NEXT: 1200335      +1      1248.343048  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133402624       -32768
NEXT: 1200336      +1      1248.343050  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133386240       -16384
NEXT: 1200337      +1      1248.343054  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133353472       -32768
NEXT: 1200338      +1      1248.343056  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133337088       -16384
PREV: 1200349      +11     1248.343083  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133337088            0
NEXT: 1200350      +12     1248.343086  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133320704       -16384
NEXT: 1200351      +1      1248.343088  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133304320       -16384
NEXT: 1200352      +1      1248.343091  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133287936       -16384
NEXT: 1200353      +1      1248.343095  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133255168       -32768
NEXT: 1200354      +1      1248.343097  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133238784       -16384
PREV: 1200366      +12     1248.343129  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133238784            0
NEXT: 1200367      +13     1248.343138  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133156864       -81920
PREV: 1200369      +2      1248.343144  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133156864            0
NEXT: 1200370      +3      1248.343146  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133140480       -16384
PREV: 1200379      +9      1248.343170  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133140480            0
NEXT: 1200380      +10     1248.343173  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133124096       -16384
NEXT: 1200381      +1      1248.343175  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133107712       -16384
PREV: 1200384      +3      1248.343198  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133107712            0
NEXT: 1200385      +4      1248.343201  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133091328       -16384
NEXT: 1200386      +1      1248.343204  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133074944       -16384
NEXT: 1200387      +1      1248.343207  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133058560       -16384
NEXT: 1200388      +1      1248.343210  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    133042176       -16384
